类型,店铺名,店链接,商品名,商品链接,旺旺名,信用,电话1,电话2,销量,中评,差评,好评率,描述,描述同比,服务,服务同比,物流,物流同比,公司名,所在地,类目Id,类目
淘宝,小九妹黄酒馆,https://shop110291074.taobao.com/,包邮 古越龙山 鉴湖 黄酒十年原酿 10年绍兴花雕酒 500ml*6,https://item.taobao.com/item.htm?id=528219882933,小九妹黄酒馆,11,,13175277046,0,0,0,0,4.93596分,高于66.41%,4.91133分,高于45.93%,4.92118分,高于50.11%,,,0,
淘宝,路伊梵品牌店,https://shop35425185.taobao.com/,支持团购路伊梵健美操广场服装舞蹈裤女鬼步舞练功裤运动丝绒长裤,https://item.taobao.com/item.htm?id=599597779297,路伊梵,12,,15959576137,0,0,0,0,4.96634分,高于78.13%,4.96238分,高于71.68%,4.9604分,高于69.73%,,,0,
淘宝,轩轩楼阁---瑜伽服舞,https://shop60923105.taobao.com/,男女黑色舞蹈裤弹力收口裤宽松萝卜裤形体练功裤健美操训练运动裤,https://item.taobao.com/item.htm?id=41104371545,雅轩宝贝2010,12,17769379009,,0,0,0,0,4.85分,高于2.43%,4.90385分,高于27.57%,4.90769分,高于29.40%,,,0,
淘宝,方圆舞蹈健身瑜伽练功,https://shop36169963.taobao.com/,女舞蹈裤正品舞动空间拉丁瑜伽广场舞运动裤健美操形体休闲练功裤,https://item.taobao.com/item.htm?id=9867582743,我爱元元家,12,13655146672,15371669835,0,0,0,0,4.8分,低于0.95%,4.89565分,高于21.39%,4.88696分,高于13.54%,,,0,
淘宝,烟云舞艺术创意生活馆,https://shop107608973.taobao.com/,丹诗戈舞蹈练功服女短袖紧修身芭蕾形体健美操舞蹈服V领舞蹈上衣,https://item.taobao.com/item.htm?id=566717966058,寒江中的垂钓翁,15,0731-82076465,15308485076,0,0,0,0,4.80842分,低于0.78%,4.8396分,低于0.57%,4.84943分,持平0.41%,,,0,
淘宝,半梵工作室,https://shop33123934.taobao.com/,原创女包真皮托特包大容量手工包牛皮大包手提包女包包2020新款潮,https://item.taobao.com/item.htm?id=544288897561,xuteng_gjw,12,,15957987980,0,0,0,0,4.87276分,高于25.87%,4.91219分,高于36.41%,4.92832分,高于45.81%,,,0,
企业,鳄鱼湾创意营,https://shop36111579.taobao.com/,英国Luckies 可擦拭记事大象 创意备忘大象 礼品备忘录架 Eric,https://item.taobao.com/item.htm?id=542300393777,毛毛虫爬呀爬,14,18603001898,,0,0,0,0,4.88324,低于0.62%,4.9287,高于8.21%,4.92781分,高于8.69%,,,0,
淘宝,法国三沙Sansha舞蹈品,https://shop68787887.taobao.com/,正品法国Sansha三沙专业芭蕾舞蹈练功裤 女 莱卡棉健美操跳舞短裤,https://item.taobao.com/item.htm?id=19556401459,睿博视界,14,,15005993813,0,0,0,0,4.89808分,高于33.71%,4.92654分,高于44.66%,4.92822分,高于45.10%,,,0,
淘宝,六叶家纺,https://shop67334144.taobao.com/,U型导轨蚊帐挂墙铝合金拉幕单开门 婚庆豪华宫廷公主打墙拉绳蚊帐,https://item.taobao.com/item.htm?id=538935227785,怡然服饰88,10,,15118017857,0,0,0,0,4.9568分,高于76.10%,4.96544分,高于78.11%,4.95248分,高于68.80%,,,0,
淘宝,福芭蕾工厂,https://shop101039248.taobao.com/,舞蹈裤抽绳弹力长裤中腰广场运动裤拉丁裤拼色健美操下装,https://item.taobao.com/item.htm?id=538551215678,红雨工厂,9,,18973880799,0,0,0,0,4.64583分,低于4.13%,4.6875分,低于3.69%,4.70833分,低于3.30%,,,0,
淘宝,一丫一丫尾,https://shop103498773.taobao.com/,高帮舞蹈鞋女 帆布平底瑜伽爵士靴软底练功鞋 男生健美操体操加绒,https://item.taobao.com/item.htm?id=545476707583,奇酷母婴直营店,13,18159518707,,0,0,0,0,4.87868分,高于21.16%,4.89948分,高于24.32%,4.88562分,高于12.57%,,,0,
淘宝,花竹蝶品牌店,https://shop35954676.taobao.com/,中老年广场舞裤女牛奶丝舞蹈裙裤健身长裤女跳舞裤子健美操表演服,https://item.taobao.com/item.htm?id=7534989772,晓华成,15,,18952385548,0,0,0,0,4.89288分,高于30.39%,4.91914分,高于39.12%,4.91292分,高于33.44%,,,0,
淘宝,义乌市宏萍啦啦花厂,https://shop123605677.taobao.com/,啦啦操花球拉拉队手摇花广场舞健美操舞蹈道具彩球手工花拉拉花球,https://item.taobao.com/item.htm?id=521341053820,义乌市宏萍啦花厂,9,,13750975492,0,0,0,0,4.5分,低于7.14%,4.5分,低于7.55%,4.5分,低于7.58%,,,0,
淘宝,国标舞品牌店 英皇舞,https://shop34801613.taobao.com/,舞之恋女现代舞鞋XI1201舞蹈跳舞健身广场舞健美操爵士舞透气网面,https://item.taobao.com/item.htm?id=37156768141,csqwd,12,,15078020226,0,0,0,0,4.84977分,高于2.28%,4.89202分,高于18.66%,4.88732分,高于13.82%,,,0,
淘宝,我的YI家竞技健美操鞋,https://shop63168031.taobao.com/,啦啦操鞋 速翼竞技健美操鞋 儿童健美操啦啦操 舞蹈啦啦比赛鞋,https://item.taobao.com/item.htm?id=43394989239,小龙0105,10,,18670386933,0,0,0,0,4.8分,低于0.95%,4.85分,持平0.35%,4.85分,持平0.40%,,,0,
淘宝,7八领袖舞台装,https://shop109983888.taobao.com/,舞蹈裤女紧身弹力修身莫代尔黑色外穿练功打底裤学生健美操九分裤,https://item.taobao.com/item.htm?id=611848442928,喜凉浅笑,11,,13455992766,0,0,0,0,4.81307分,持平0.32%,4.84392分,持平0.37%,4.86933分,高于1.22%,,,0,
淘宝,靓宜鞋包店,https://shop108136758.taobao.com/,户外休闲健身女式广场舞鞋舞蹈散步跳健美操运动高跟夏天网面透气,https://item.taobao.com/item.htm?id=563267700437,靓宜鞋包分店,8,,15994913744,0,0,0,0,5.0分,高于100.00%,4.66667分,低于4.12%,4.33333分,低于11.01%,,,0,
淘宝,金舞门肚皮舞舞蹈服饰,https://shop104389862.taobao.com/,舞蹈鞋练功鞋肚皮舞鞋子芭蕾舞鞋健美操鞋金色牛筋软底厂家直销,https://item.taobao.com/item.htm?id=41736426109,sunwudao,13,,13411956005,0,0,0,0,4.93154分,高于55.51%,4.95139分,高于63.40%,4.9536分,高于64.53%,,,0,
淘宝,舞界  南京,https://shop66841149.taobao.com/,丹诗戈 舞蹈裤男女萝卜裤练功裤健美操形体收口训练长裤舞蹈服装,https://item.taobao.com/item.htm?id=566199272314,boxinyi,11,025-86584123,18094226123,0,0,0,0,4.90441分,高于37.88%,4.91544分,高于36.33%,4.91176分,高于32.55%,,,0,
淘宝,【娃娃岛】 艺术服饰,https://shop34202772.taobao.com/,量身订作体操服/艺考服装/大众健美操/舞蹈服/竞技健美操服002,https://item.taobao.com/item.htm?id=14476307168,娃娃岛_岛主,10,,15098735299,0,0,0,0,4.66667分,低于3.71%,4.66667分,低于4.12%,4.66667分,低于4.16%,,,0,
企业,纽漫芭蕾,https://shop148534390.taobao.com/,广场舞长裤  黑色健美操裤 棉形体裤  小脚萝卜裤 中腰舞蹈练功裤,https://item.taobao.com/item.htm?id=573431695462,红雨易服,10,,18027179963,0,0,0,0,4.96296,高于75.93%,4.96296,高于72.11%,4.95556分,高于66.03%,,,0,
淘宝,义乌酷派玩具,https://shop57946253.taobao.com/,啦啦操花球拉拉手花啦啦队彩球花球健美操舞蹈花球学校运动会道具,https://item.taobao.com/item.htm?id=542109852944,evelyn_wong,13,,13750926389,0,0,0,0,4.13208分,低于14.45%,4.18367分,低于13.88%,4.53061分,低于6.90%,,,0,
淘宝,温州美食林,https://shop61436493.taobao.com/,520克X5条 顺丰包邮 南瓜蛋糕 甜点味之素 南瓜蛋挞冰冻蛋挞蛋糕,https://item.taobao.com/item.htm?id=541471383295,cjian98765,15,13626500123,13626500123,0,0,0,0,4.79485分,持平0.29%,4.83976分,高于2.36%,4.85524分,高于8.33%,,,0,
淘宝,AD职业女装1号店,https://shop115723774.taobao.com/,AD高端时尚西装套装女气质OL职业装女神范西服套裤正装工作服春季,https://item.taobao.com/item.htm?id=557979840190,ad职业女装1号店,12,059183587569,17750208331,0,0,0,0,4.91995,高于53.36%,4.93901,高于55.83%,4.95044分,高于62.53%,,,0,
淘宝,baby宝妈外贸店,https://shop67570691.taobao.com/,畅萌 四季通用可定制婴儿床上用品儿童拼接床防撞纯棉床围,https://item.taobao.com/item.htm?id=45207181499,xiaolu5243,12,13646596002,,0,0,0,0,4.98571,高于91.59%,4.98571,高于89.93%,4.98214分,高于86.61%,,,0,
淘宝,文艺舞蹈坊,https://shop108917155.taobao.com/,定做大众健美操健身操比赛舞蹈服无袖款职工学生健身操服套装男女,https://item.taobao.com/item.htm?id=592521470906,忧伤漫天飞,7,13044901757,,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,4.83333分,低于0.74%,,,0,
淘宝,舞舞精灵,https://shop58905260.taobao.com/,健美操体操儿童民族舞蹈服练功服装夏季女童短袖裤少儿拉丁舞套装,https://item.taobao.com/item.htm?id=37974995715,开心糖糖屋,13,13454972582,13454972582,0,0,0,0,4.69565分,低于2.78%,4.78261分,低于1.55%,4.86957分,高于2.22%,,,0,
淘宝,创世三莎舞蹈鞋工厂店,https://shop35437152.taobao.com/,夏季真皮舞蹈鞋女广场舞鞋软底网面透气运动健身健美操鞋跳舞女鞋,https://item.taobao.com/item.htm?id=546340634022,lim0218,13,,18606037518,0,0,0,0,4.77821分,低于1.40%,4.79845分,低于1.41%,4.84496分,低于0.50%,,,0,
淘宝,伊诺贝儿表演服饰,https://shop243570863.taobao.com/,啦啦队手花啦啦花球儿童小学生啦啦操健美操舞蹈手腕花多色大号,https://item.taobao.com/item.htm?id=608396584361,伊诺表演服,9,,18810087779,0,0,0,0,4.82703分,持平0.10%,4.87568分,高于12.41%,4.87568分,高于6.82%,,,0,
淘宝,柒色莲花馆,https://shop101661991.taobao.com/,藏式血丝菩提108颗星月手串手链佛珠念珠金丝菩提子项链男女款,https://item.taobao.com/item.htm?id=528917251350,颖0308,11,,15880953693,0,0,0,0,4.92954分,高于50.18%,4.9458分,高于53.36%,4.9458分,高于51.11%,,,0,
淘宝,丹诗戈舞服折扣店,https://shop34218638.taobao.com/,丹诗戈 舞蹈短裤成人练功裤芭蕾短裤健美操形体裤紧身平裆健身裤,https://item.taobao.com/item.htm?id=565382448148,脚印随风,11,13520616382,13520616382,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,炫蓝演艺服饰,https://shop127519612.taobao.com/,六一儿童啦啦操演出服装少儿健美操舞蹈裙幼儿啦啦队表演服男女童,https://item.taobao.com/item.htm?id=568715769045,温馨一家人婷稳,7,15965834187,,0,0,0,0,4.0分,低于17.19%,4.5分,低于7.37%,4.0分,低于17.81%,,,0,
淘宝,阿飞演出服,https://shop100457198.taobao.com/,六一儿童中小学生啦啦队男孩女孩长袖短袖表演装健美操舞蹈演出服,https://item.taobao.com/item.htm?id=591420320467,秦敬飞1990,7,,18366916365,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
企业,赛纳斯鞋业电商部,https://shop124872735.taobao.com/,正品赛纳劳保鞋 男钢包头防砸防刺穿工地工作鞋真皮防静电安全鞋,https://item.taobao.com/item.htm?id=553472453959,赛纳斯鞋业电商部,13,15919477194,15919477194,0,0,0,0,4.89421,高于41.47%,4.89421,高于32.99%,4.91137分,高于41.80%,,,0,
淘宝,双兔椅套,https://shop34757141.taobao.com/,comb i康贝 aprica 阿普丽佳BB餐椅 防污套 防水套子,https://item.taobao.com/item.htm?id=549111141545,小儿郎代言人,12,,13758618170,0,0,0,0,4.83375分,高于8.01%,4.82878分,持平0.28%,4.85856分,高于7.12%,,,0,
淘宝,恋裳花开校园演出服饰,https://shop102671056.taobao.com/,儿童啦啦操演出服男女童健美操舞蹈服幼儿园啦啦队服装体操表演服,https://item.taobao.com/item.htm?id=571650513123,帝豪恋裳之苑,9,,15764046678,0,0,0,0,4.91228分,高于48.36%,4.91228分,高于38.20%,4.94737分,高于60.55%,,,0,
淘宝,上海江华舞蹈用品店,https://shop34508795.taobao.com/,正品真皮sasan8851女胶底广场舞鞋胖脚爵士舞蹈运动健美操鞋舞蹈,https://item.taobao.com/item.htm?id=22398959338,meng200744,10,13818896033,,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,爱恋舞蹈服饰,https://shop70954292.taobao.com/,高弹舒适运动裤女长裤秋广场舞蹈裤 跳舞练功裤健身服健美操裤子,https://item.taobao.com/item.htm?id=527913113627,爱恋舞蹈,12,,13318286963,0,0,0,0,4.64458分,低于4.16%,4.72289分,低于2.97%,4.79518分,低于1.52%,,,0,
淘宝,可可女子瑜伽馆,https://shop58572941.taobao.com/,路伊梵女瑜珈服舞蹈长裤女运动练功跳舞健身健美操下装广场舞服装,https://item.taobao.com/item.htm?id=597688310209,翦翦佳人,13,,13662897498,0,0,0,0,4.86667分,高于13.28%,4.88696分,高于14.85%,4.87536分,高于4.67%,,,0,
淘宝,红雨舞蹈用品商城,https://shop105354620.taobao.com/,红雨舞蹈  成人 女 长袖舞蹈形体练功上衣 健美操上装 瑜伽上装,https://item.taobao.com/item.htm?id=540292487402,红雨舞蹈用品制造总汇,10,,13810337913,0,0,0,0,4.75分,低于1.98%,4.75分,低于2.41%,4.75分,低于2.45%,,,0,
淘宝,恒生家具工厂直销店,https://shop143483100.taobao.com/,美式酒柜实木酒柜子一体靠墙小型欧式客厅大酒柜家用小酒柜胡桃色,https://item.taobao.com/item.htm?id=559871603263,娄恒辉,11,13809827467,,0,0,0,0,4.95243分,高于44.86%,4.96792分,高于58.68%,4.97235分,高于65.01%,,,0,
淘宝,红孩儿舞蹈服厂家批发,https://shop59694370.taobao.com/,儿童广播体操健美操服装中小学生表演运动服少儿舞蹈练功服健身春,https://item.taobao.com/item.htm?id=528682014373,喜之郎乐园,11,15088587800,,0,0,0,0,4.90909分,高于46.49%,4.90909分,高于35.94%,4.90909分,高于31.85%,,,0,
淘宝,等花开杂货铺俪商城,https://shop35839025.taobao.com/,热卖啦啦操花球啦啦花球学校运动会健美操舞蹈道具花球啦啦队彩球,https://item.taobao.com/item.htm?id=635869064055,青春服饰俱乐部,9,15695953031,,0,0,0,0,4.33333分,低于11.81%,4.66667分,低于5.19%,4.33333分,低于11.94%,,,0,
企业,林印企业店,https://shop387806571.taobao.com/,。男女儿童学生健美操拉丁舞蹈训练功紧身速干服五七九分长短裤比,https://item.taobao.com/item.htm?id=608061932353,林印优选,4,,15038825106,0,0,0,0,5.0,高于100.00%,5.0,高于100.00%,5.0分,高于100.00%,,,0,
企业,风格汇美健美操企业店,https://shop34938561.taobao.com/,啦啦操花球拉拉队手花健美操舞蹈花球广播体操彩球学校运动会道具,https://item.taobao.com/item.htm?id=636137852625,hadan_zx,10,010-57431671,13810597658,0,0,0,0,,,,,,,,,0,
淘宝,千度好物,https://shop120966716.taobao.com/,郑多燕减肥教程正版有氧健美操全集帕梅拉小红帽瑜伽哑铃舞蹈瘦身,https://item.taobao.com/item.htm?id=625989987897,linzhenka,9,15017164591,,0,0,0,0,4.92118,高于48.73%,4.93103,高于48.05%,4.93596分,高于51.02%,,,0,
淘宝,CONNY康尼品牌店,https://shop60687550.taobao.com/,舞蹈裤女紧身练功裤形体裤健美操长裤成人运动健身跑步瑜伽裤提臀,https://item.taobao.com/item.htm?id=626725296834,康尼时尚舞美,12,15559082258,,0,0,0,0,4.86859分,高于14.61%,4.91327分,高于34.70%,4.91984分,高于38.73%,,,0,
淘宝,巧手之家福禄庄园,https://shop73412662.taobao.com/,天然大葫芦摆件特大天然巨型大号开口厕所化煞挂件辟邪镇宅烙画,https://item.taobao.com/item.htm?id=563826682885,建安工艺路,13,13863538225,18863538558,0,0,0,0,4.97739,高于73.80%,4.98191,高于76.71%,4.97664分,高于70.45%,,,0,
淘宝,帮,https://shop64756375.taobao.com/,心相印钱夹纸巾 w112三层10片皮夹式手帕纸16条144包面纸包邮,https://item.taobao.com/item.htm?id=542370597509,yudehe3523205,12,,13395981205,0,0,0,0,4.76062分,低于1.22%,4.77606分,低于1.36%,4.76448分,低于1.72%,,,0,
企业,轩威斯男鞋官方店,https://shop73186665.taobao.com/,冬季加绒保暖中帮马丁靴男英伦短靴复古休闲真皮靴潮高帮切尔西靴,https://item.taobao.com/item.htm?id=560190736899,土豆妞1988,14,18679106797,18679106797,0,0,0,0,4.8695,高于23.97%,4.88551,高于17.08%,4.89432分,高于20.11%,,,0,
企业,Muscle Dog肌肉狗,https://shop72219611.taobao.com/,MuscleDog肌肉狗运动裤男 宽松刺绣嘻哈休闲健身9分长裤卫裤潮,https://item.taobao.com/item.htm?id=562414270717,ljp_2000,16,18611149666,18611149666,0,0,0,0,4.91805,高于46.75%,4.9294,高于46.85%,4.91774分,高于37.12%,,,0,
企业,若舞,https://shop61801120.taobao.com/,CONNY成人广场舞裤 健美操舞蹈瑜伽练功裤舞蹈裤女微喇叭高腰长裤,https://item.taobao.com/item.htm?id=16796096370,a102191,12,,15907168851,0,0,0,0,4.92593,高于51.82%,4.85185,持平0.32%,4.88889分,高于15.02%,,,0,
淘宝,天天舞苑舞品汇,https://shop65064107.taobao.com/,艾舞戈舞蹈服短袖上衣女夏季纯棉V领经典成人广场舞健美操练功服,https://item.taobao.com/item.htm?id=573001186213,magicxym_钰,18,0755-89508900,18126317996,0,0,0,0,4.83307,高于1.74%,4.86564,高于5.33%,4.86946分,高于2.14%,,,0,
企业,Delicate南极人,https://shop509876521.taobao.com/,学生拉拉队服装女套装健美操服装啦啦操演出服团体舞蹈表演衣服,https://item.taobao.com/item.htm?id=634552380491,迅疾优品,6,17837033341,,0,0,0,0,4.91071,高于50.59%,4.92857,高于54.76%,4.94643分,高于64.82%,,,0,
企业,舞蹈鱼美人,https://shop60362888.taobao.com/,舞蹈鱼美人 芭蕾练功服女艺考形体服修身显瘦瑜伽健美操服5039,https://item.taobao.com/item.htm?id=583655432474,鱼美人服装,13,,18510341290,0,0,0,0,4.86696,高于13.59%,4.87583,高于6.52%,4.87583分,高于5.11%,,,0,
淘宝,玩累了的孩子,https://shop33305506.taobao.com/,玩儿！前行吧！固特异布洛克款式雕花手工皮鞋男德比鞋真皮 9色入,https://item.taobao.com/item.htm?id=547845465747,玩累了的孩子,15,020-36317908,15302239302,0,0,0,0,4.81067分,持平0.37%,4.8239分,低于0.78%,4.83361分,低于0.70%,,,0,
企业,趣米米官方店,https://shop561935419.taobao.com/,趣米米宝宝零食软饼干数字饼干入口即化小馒头恐龙蛋蛋饼干棒棒脆,https://item.taobao.com/item.htm?id=606918376146,趣米米8899,9,0577-55574616,18957715289,0,0,0,0,4.87383,高于25.73%,4.86449,高于4.52%,4.8785分,高于8.91%,,,0,
淘宝,文笔堂书画用品,https://shop112970751.taobao.com/,DIY数字油画笔/双色尼龙勾线/描边/美甲化妆/极细笔/原木色大中小,https://item.taobao.com/item.htm?id=521142998403,yang18395921990,11,,18395921990,0,0,0,0,4.90244分,高于30.68%,4.90244分,高于22.08%,4.90244分,高于19.16%,,,0,
淘宝,M华美科技,https://shop100272324.taobao.com/,批  苍南 金华有线嵊州开化磐安浦江 华数数字电视机顶盒遥控器,https://item.taobao.com/item.htm?id=543936511796,n郑国清,11,,18019848456,0,0,0,0,4.80804分,低于1.05%,4.83482分,低于0.82%,4.81967分,低于1.22%,,,0,
天猫,人民卫生出版社旗舰店,https://shop101907066.taobao.com/,【旗舰店 现货】数字化椅旁CAD/CAM快速修复技术图解 杨雪超 江千舟 主编 9787117250269 口腔科学 2017年9月参考书 人卫社,https://item.taobao.com/item.htm?id=558118221389,人民卫生出版社旗舰店,0,17310925570,17310865575,0,0,0,100,4.89976分,低于0.54%,4.86908分,低于0.58%,4.86139分,低于0.68%,人民卫生出版社有限公司,,0,
淘宝,Kong Audio 空音品牌,https://shop37085605.taobao.com/,重要人声或音乐修护服务 唱片磁带录音数字化保护清晰度修复处理,https://item.taobao.com/item.htm?id=601287021991,kongaudio,9,0754-88941153,13902775631,0,0,0,0,4.84211分,低于0.86%,4.84211分,低于1.28%,4.84211分,低于1.44%,,,0,
淘宝,MSC标识部件总店,https://shop62126043.taobao.com/,电感智点 高性能数字化智能不限速改装暴力直流单凸台电感点火器,https://item.taobao.com/item.htm?id=569173525900,batconv,11,,18652175277,0,0,0,0,4.85496分,高于10.62%,4.80153分,低于1.10%,4.76336分,低于1.93%,,,0,
淘宝,金时源,https://shop104621030.taobao.com/,金时源CD91200读图板 数字化仪 描板器 扫描仪 读版机 扫描大师,https://item.taobao.com/item.htm?id=609929933160,超越1668,7,,13862244555,0,0,0,0,4.91667分,高于40.79%,4.91667分,高于33.45%,4.91667分,高于30.96%,,,0,
淘宝,正泰德力西电器批发网,https://shop57576397.taobao.com/,正泰 开关插座 导轨安装 数字化模块 AC30-451 三相四线25A 插座,https://item.taobao.com/item.htm?id=602723496114,sxpcy84,12,15957740819,,0,0,0,0,4.81875分,低于1.93%,4.81875分,低于2.10%,4.80625分,低于2.33%,,,0,
天猫,龙门诚慧图书专营店,https://shop145018602.taobao.com/,2021新版 轻巧夺冠七年级上册历史 全新银版初一上册历史辅导书 人教版 优化训练七年级历史上册一课一练习册 数字化升级视频解析,https://item.taobao.com/item.htm?id=602610706246,龙门诚慧图书专营店,0,0371-58696006,15136200579,0,0,0,100,4.95595分,高于40.13%,4.9269分,高于28.84%,4.92366分,高于27.54%,北京龙门诚慧图书有限公司,,0,
淘宝,小杰办公,https://shop60709311.taobao.com/,富士通FUJITSUfi-5530C2高速A3双面彩色馈式高速数字化阅卷扫描仪,https://item.taobao.com/item.htm?id=9808821882,星惠办公,9,075785653884,13600302090,0,0,0,0,4.83333分,低于0.53%,4.88889分,高于11.35%,4.83333分,低于0.94%,,,0,
天猫,京中建业办公专营店,https://shop395870233.taobao.com/,富士通fi-7700s扫描仪 A3幅面75页150面每分钟高速双面自动进纸馈纸式档案数字化加工企业档案合同电子化机型,https://item.taobao.com/item.htm?id=598808094527,京中建业办公专营店,0,15001068521,,0,0,0,100,5.0分,高于100%,5.0分,高于100%,5.0分,高于100%,北京京中建业贸易有限公司,,0,
天猫,乐图时代图书专营店,https://shop113932873.taobao.com/,2020年新书 数字政府 王益民著 中国创新发展新动能 从数字到数智助推政府数字化转型 中央党校出版社 9787503566820,https://item.taobao.com/item.htm?id=618335310649,乐图时代图书专营店,0,18611144928,,0,0,0,100,4.9863分,高于81.38%,4.9589分,高于59.97%,4.95205分,高于54.47%,北京乐图时代文化发展有限公司,,0,
淘宝,贝米数码科技,https://shop57818678.taobao.com/,ET数字化仪读图扫描板CD-91600读图板数据线长地扫描读图仪数据线,https://item.taobao.com/item.htm?id=598843967928,anseldong,12,18967426601,18967426601,0,0,0,0,4.76596分,低于1.92%,4.80851分,低于1.36%,4.74468分,低于2.76%,,,0,
淘宝,机械战神专业精品器材,https://shop62188821.taobao.com/,日本JVC专业音频磁带数字化播放机TDW218双卡带录音自动转换采集,https://item.taobao.com/item.htm?id=617213202126,机械战神vi,9,18630145191,,0,0,0,0,4.91429,高于39.10%,4.92381,高于39.15%,4.91429分,高于28.98%,,,0,
淘宝,深圳新创数码,https://shop58653048.taobao.com/,菁华DTMB地面波高清数字电视接收天线U278/一体化电视机天线,https://item.taobao.com/item.htm?id=553094833851,深圳新创数码,10,,13352911298,0,0,0,0,4.97727分,高于83.85%,4.93182分,高于45.55%,4.90909分,高于24.67%,,,0,
淘宝,天测微 朱工  进口仪,https://shop57732490.taobao.com/,原装二手  模块化虚拟示波器 PA-S2000   usb数字存储型示波器,https://item.taobao.com/item.htm?id=594929092932,朱文帅1990,9,,15190164997,0,0,0,0,,,,,,,,,0,
淘宝,金箭智能裁切设备,https://shop33830400.taobao.com/,十年老店A0长地读图板数字化仪CD-91200L服装大师瑞丽ET丽科富怡,https://item.taobao.com/item.htm?id=563637409647,金箭追日,9,13301991116,15079890997,0,0,0,0,5.0,高于100.00%,5.0,高于100.00%,5.0分,高于100.00%,,,0,
企业,标准色卡 企业店,https://shop34231841.taobao.com/,RAL劳尔 色彩软件 数字化颜色软件5.0授权完整版,https://item.taobao.com/item.htm?id=550333390686,lrcooo,12,18025420256,,0,0,0,0,4.88333,高于17.10%,4.89167,高于13.48%,4.875分,持平0.10%,,,0,
淘宝,华东精益看板厂家批发,https://shop159857416.taobao.com/,定制服装流水生产线设备精益管理LED电子目视化JIT看板数字显示屏,https://item.taobao.com/item.htm?id=578652796586,led电子看板制造商,3,15850165741,,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,芯华轻工,https://shop70443184.taobao.com/,高精度服装cad数字化仪读图仪制版扫描仪读图板热卖,https://item.taobao.com/item.htm?id=520899505078,放幸福去流浪8,7,13726886331,13726886331,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,美音专业音响公共广播,https://shop135433301.taobao.com/,蓝牙网络校园广播系统IP壁挂有源公共广播音箱户外音响数字化音柱,https://item.taobao.com/item.htm?id=620200011567,佛山市音箭电3,9,13281147838,18382179900,0,0,0,0,4.97368分,高于81.30%,4.97368分,高于79.00%,4.97368分,高于78.21%,,,0,
淘宝,上海雷诺尔直销店,https://shop64605539.taobao.com/,上海供应400KW智能化数字式380V雷诺尔软启动器JJR1400,https://item.taobao.com/item.htm?id=45682408333,馨雨918,6,021-31126833,18616818788,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,乐迪仪器科技,https://shop349202813.taobao.com/,超强E-9188 G6型 全数字化冷焊机、超激光焊机+工模具修补机正品,https://item.taobao.com/item.htm?id=579371950988,阿杰仪器商城,12,057487633169,18958359092,0,0,0,0,4.99197分,高于90.69%,4.99135分,高于88.86%,4.99197分,高于89.84%,,,0,
淘宝,北京天影视通,https://shop106438312.taobao.com/,天影视通TY-LED960LED数字化影视平板灯演播室灯光专用摄像补光灯,https://item.taobao.com/item.htm?id=614385521717,广电专家,10,,15600037040,0,0,0,0,4.98198分,高于87.20%,4.98498分,高于88.02%,4.98498分,高于87.57%,,,0,
天猫,卓群数码专营店,https://shop148666201.taobao.com/,尼康 原装胶片数字化适配器ES-2底片负片数码翻拍器 只能60微距用,https://item.taobao.com/item.htm?id=569396681709,卓群数码专营店,0,,15696040953,0,0,0,100,4.94816分,高于62.96%,4.92627分,高于49.00%,4.91359分,高于36.89%,重庆卓群电子科技有限公司,,0,
淘宝,苏州轩胜仪表传感器,https://shop59994259.taobao.com/,PCM610 数显型差压变送器 一体化差压 数字显示小巧型差压变送器,https://item.taobao.com/item.htm?id=600531248270,仪器仪表0002,14,,13962606930,0,0,0,0,4.94539分,高于36.71%,4.94542分,高于29.74%,4.93503分,高于17.82%,,,0,
企业,金光齿科器材,https://shop104302297.taobao.com/,牙科数字传感器 数字化口腔X光成像系统  牙科X光片机传感器牙片,https://item.taobao.com/item.htm?id=597837869860,金光齿科器材,14,,15671621106,0,0,0,0,4.88914,高于26.96%,4.90412,高于23.71%,4.90529分,高于22.24%,,,0,
淘宝,雅依居生活馆,https://shop64196177.taobao.com/,美式儿童床女孩男孩小孩布艺床1.2米1.5米单双人软包公主床王子床,https://item.taobao.com/item.htm?id=538589288609,tomsue12,10,,18017305706,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
企业,博源办公设备,https://shop105119490.taobao.com/,读图仪服装数字化仪扫描神沙发汽车脚垫三维扫描仪读图板,https://item.taobao.com/item.htm?id=40575170776,fjf7758,10,,13862244555,0,0,0,0,5.0,高于100.00%,5.0,高于100.00%,5.0分,高于100.00%,,,0,
